2	1447827966846	111.003592	36.135908	70	35.7807708
3	1447827966846	110.998501	36.136474	70	35.6256036
4	1447827966846	110.994494	36.134327	70	32.6216196
5	1447827966846	110.993316	36.130253	70	34.35336
1	1447827967846	111.006155	36.132745	70	34.6426236
2	1447827967846	111.00349	36.135936	70	35.0061228
3	1447827967846	110.998405	36.136448	70	32.8237884
4	1447827967846	110.994461	36.134246	70	34.0193304
5	1447827967846	110.993316	36.13017	70	33.12126
1	1447827968846	111.006122	36.132826	70	34.17597
2	1447827968846	111.003391	36.135962	70	33.5999952
3	1447827968846	110.99831	36.136423	70	32.1365088
4	1447827968846	110.994429	36.134167	70	33.2621244
5	1447827968846	110.993316	36.130084	70	34.0476192
1	1447827969846	111.006089	36.132908	70	34.2909792
2	1447827969846	111.003299	36.135987	70	31.428468
3	1447827969846	110.998205	36.136394	70	35.8884036
4	1447827969846	110.994395	36.134085	70	34.583184
5	1447827969846	110.993316	36.129996	70	35.5099176
1	1447827970846	111.006057	36.132984	70	31.90248
2	1447827970846	111.003202	36.136013	70	33.0739272
3	1447827970846	110.998113	36.136369	70	31.6714428
4	1447827970846	110.994362	36.134005	70	33.6942576
5	1447827970846	110.993316	36.12991	70	34.0105176
1	1447827971846	111.006026	36.133061	70	32.6736972
2	1447827971846	111.003103	36.13604	70	33.866964
3	1447827971846	110.998019	36.136344	70	31.910472
4	1447827971846	110.99433	36.133925	70	33.3153036
5	1447827971846	110.993316	36.129832	70	31.4534448
1	1447827972846	111.005992	36.133144	70	34.6132224
2	1447827972846	111.003003	36.136067	70	34.0761456
3	1447827972846	110.997918	36.136316	70	34.3953576
4	1447827972846	110.994298	36.133848	70	32.7264228
5	1447827972846	110.993316	36.129743	70	35.5248576
1	1447827973846	111.005959	36.133224	70	33.8175972
2	1447827973846	111.002907	36.136093	70	32.9026932
3	1447827973846	110.997824	36.136291	70	32.3449164
4	1447827973846	110.994264	36.133765	70	34.6839516
5	1447827973846	110.993316	36.129661	70	32.6668248
1	1447827974846	111.005924	36.133308	70	35.4182868
2	1447827974846	111.002811	36.136119	70	32.6618676
3	1447827974846	110.99772	36.136263	70	35.3393892
4	1447827974846	110.994233	36.13369	70	31.8722508
5	1447827974846	110.993316	36.129575	70	34.260858
1	1447827975846	111.005891	36.133388	70	33.7534956
2	1447827975846	111.002706	36.136148	70	35.8006572
3	1447827975846	110.99762	36.136236	70	34.1717004
4	1447827975846	110.994201	36.133612	70	32.8394484
5	1447827975846	110.993316	36.129496	70	31.4219592
1	1447827976846	111.00586	36.133464	70	32.0431176
2	1447827976846	111.002603	36.136175	70	35.2813284
3	1447827976846	110.997527	36.136211	70	31.767282
4	1447827976846	110.994167	36.13353	70	34.3874772
5	1447827976846	110.993316	36.129414	70	32.8957452
1	1447827977846	111.005827	36.133545	70	33.9835824
2	1447827977846	111.002506	36.136202	70	33.243048
3	1447827977846	110.997425	36.136183	70	34.7023116
4	1447827977846	110.994134	36.133449	70	34.2241488
5	1447827977846	110.993316	36.129332	70	32.8136292
1	1447827978846	111.005794	36.133624	70	33.2262252
2	1447827978846	111.002408	36.136228	70	33.3167796
3	1447827978846	110.997321	36.136155	70	35.5185396
4	1447827978846	110.994102	36.133373	70	31.9912956
5	1447827978846	110.993316	36.129249	70	32.999544
1	1447827979846	111.005763	36.1337	70	32.157252
2	1447827979846	111.002316	36.136253	70	31.5784116
3	1447827979846	110.997223	36.136129	70	33.429564
4	1447827979846	110.994067	36.133287	70	35.9315532
5	1447827979846	110.993316	36.12917	70	31.4091252
1	1447827980846	111.005732	36.133776	70	31.8478644
2	1447827980846	111.002217	36.13628	70	33.7410072
3	1447827980846	110.99713	36.136103	70	31.7722572
4	1447827980846	110.994033	36.133204	70	35.216082
5	1447827980846	110.993316	36.129084	70	34.3815048
1	1447827981846	111.0057	36.133853	70	32.2655652
2	1447827981846	111.002118	36.136307	70	33.7990608
3	1447827981846	110.99703	36.136076	70	34.4141532
4	1447827981846	110.993998	36.133118	70	35.9959968
5	1447827981846	110.993316	36.129002	70	32.9176224
1	1447827982846	111.005669	36.133928	70	31.7008188
2	1447827982846	111.002013	36.136335	70	35.9454024
3	1447827982846	110.996931	36.136049	70	33.7236012
4	1447827982846	110.993967	36.133043	70	31.7451816
5	1447827982846	110.993316	36.128917	70	34.0724988
1	1447827983846	111.005635	36.134012	70	35.464878
2	1447827983846	111.001919	36.136361	70	32.0159376
3	1447827983846	110.996837	36.136024	70	32.1654456
4	1447827983846	110.993933	36.132961	70	34.1585604
5	1447827983846	110.993316	36.128838	70	31.3352208
1	1447827984846	111.005602	36.134092	70	33.7187628
2	1447827984846	111.001826	36.136386	70	31.6187136
3	1447827984846	110.996742	36.135998	70	32.3307144
4	1447827984846	110.9939	36.132881	70	33.8336892
5	1447827984846	110.993316	36.128758	70	32.05161
1	1447827985846	111.005568	36.134174	70	34.4423628
2	1447827985846	111.001724	36.136413	70	35.0288712
3	1447827985846	110.996639	36.13597	70	35.2823436
4	1447827985846	110.993867	36.1328	70	33.9102396
5	1447827985846	110.993316	36.128671	70	34.4863656
1	1447827986846	111.005536	36.134252	70	32.615694
2	1447827986846	111.001624	36.13644	70	33.9192756
3	1447827986846	110.996538	36.135943	70	34.2847368
4	1447827986846	110.993836	36.132724	70	32.247828
5	1447827986846	110.993316	36.128583	70	35.26236
1	1447827987846	111.005504	36.134331	70	33.2876412
2	1447827987846	111.001521	36.136468	70	35.3939544
3	1447827987846	110.996444	36.135918	70	32.3050392
4	1447827987846	110.993801	36.13264	70	35.4633696
5	1447827987846	110.993316	36.128494	70	35.5427496
1	1447827988846	111.00547	36.134414	70	34.9424244
2	1447827988846	111.001418	36.136496	70	34.9341444
3	1447827988846	110.996341	36.13589	70	35.0858052
4	1447827988846	110.99377	36.132564	70	31.6964772
5	1447827988846	110.993316	36.128408	70	34.4984832
1	1447827989846	111.005436	36.134497	70	34.8276456
2	1447827989846	111.001325	36.136521	70	32.0184036
3	1447827989846	110.996242	36.135863	70	33.81993
4	1447827989846	110.993736	36.132481	70	35.108352
5	1447827989846	110.993316	36.12832	70	34.8842016
1	1447827990846	111.005405	36.134572	70	31.5974988
2	1447827990846	111.001222	36.136549	70	34.9674876
3	1447827990846	110.996149	36.135838	70	31.7036808
4	1447827990846	110.993703	36.132402	70	33.3389916
5	1447827990846	110.993316	36.12824	70	32.2887204
1	1447827991846	111.005372	36.134653	70	34.1124588
2	1447827991846	111.001118	36.136577	70	35.6041476
3	1447827991846	110.996051	36.135812	70	33.3343584
4	1447827991846	110.993668	36.132317	70	35.837928
5	1447827991846	110.993316	36.128158	70	32.4920196
1	1447827992846	111.00534	36.13473	70	32.5317636
2	1447827992846	111.001022	36.136603	70	32.8826268
3	1447827992846	110.995947	36.135784	70	35.4410712
4	1447827992846	110.993635	36.132236	70	33.8672952
5	1447827992846	110.993316	36.128068	70	35.9656776
1	1447827993846	111.005307	36.134809	70	33.2460108
2	1447827993846	111.000917	36.136631	70	35.601894
3	1447827993846	110.995848	36.135757	70	33.986304
4	1447827993846	110.993604	36.132159	70	32.2894908
5	1447827993846	110.993316	36.127987	70	32.5413288
1	1447827994846	111.005275	36.134888	70	33.1707456
2	1447827994846	111.000814	36.136659	70	35.1080244
3	1447827994846	110.995756	36.135732	70	31.402872
4	1447827994846	110.993571	36.132078	70	34.1540244
5	1447827994846	110.993316	36.127898	70	35.4867552
1	1447827995846	111.005242	36.134968	70	33.5274444
2	1447827995846	111.000709	36.136688	70	35.9454672
3	1447827995846	110.995658	36.135705	70	33.2894484
4	1447827995846	110.993536	36.131995	70	34.92198
5	1447827995846	110.99333	36.127816	70	33.4461384
1	1447827996846	111.005212	36.135043	70	31.5911088
2	1447827996846	111.000616	36.136713	70	31.7652696
3	1447827996846	110.995556	36.135678	70	34.9613964
4	1447827996846	110.993506	36.13192	70	31.7148516
5	1447827996846	110.993364	36.127733	70	34.9189668
1	1447827997846	111.005177	36.135126	70	35.120196
2	1447827997846	111.000515	36.13674	70	34.377336
3	1447827997846	110.995454	36.13565	70	34.7631156
4	1447827997846	110.993472	36.131839	70	33.9082416
5	1447827997846	110.993398	36.127651	70	34.5849696
1	1447827998846	111.005146	36.135203	70	32.438466
2	1447827998846	111.000421	36.136765	70	32.1239196
3	1447827998846	110.995353	36.135623	70	34.5497724
4	1447827998846	110.993442	36.131764	70	31.6125504
5	1447827998846	110.993432	36.127569	70	34.2893052
1	1447827999846	111.005111	36.135288	70	35.937774
2	1447827999846	111.000319	36.136793	70	35.0092152
3	1447827999846	110.995255	36.135596	70	33.3066276
4	1447827999846	110.993407	36.131679	70	35.7708132
5	1447827999846	110.993467	36.127484	70	35.8524108
1	1447828000846	111.005076	36.135374	70	35.852562
2	1447828000846	111.000226	36.136818	70	31.7024496
3	1447828000846	110.995153	36.135569	70	35.0548812
4	1447828000846	110.993373	36.131597	70	34.3951452
5	1447828000846	110.9935	36.127402	70	34.6673808
1	1447828001846	111.005041	36.135459	70	35.8149096
2	1447828001846	111.000131	36.136844	70	32.279418
3	1447828001846	110.995055	36.135542	70	33.4509876
4	1447828001846	110.993341	36.131518	70	33.2689032
5	1447828001846	110.993533	36.127322	70	33.627564
1	1447828002846	111.004994	36.135529	70	33.7711356
2	1447828002846	111.000036	36.13687	70	32.7043872
3	1447828002846	110.994977	36.135502	70	32.2724196
4	1447828002846	110.993316	36.131437	70	33.7582728
5	1447828002846	110.993567	36.12724	70	34.1984628
1	1447828003846	111.004901	36.135554	70	31.8451824
2	1447828003846	110.999934	36.136862	70	34.4023452
3	1447828003846	110.994943	36.135418	70	35.2812456
4	1447828003846	110.993316	36.131349	70	34.9892316
5	1447828003846	110.9936	36.127158	70	34.626618
1	1447828004846	111.004799	36.135582	70	34.5067236
2	1447828004846	110.999841	36.136836	70	31.817934
3	1447828004846	110.994909	36.135335	70	34.8697728
4	1447828004846	110.993316	36.131271	70	31.345362
5	1447828004846	110.993633	36.12708	70	32.9435712
1	1447828005846	111.004703	36.135608	70	32.932278
2	1447828005846	110.999736	36.136808	70	35.9480772
3	1447828005846	110.994878	36.13526	70	31.7092824
4	1447828005846	110.993316	36.131189	70	32.539878
5	1447828005846	110.993667	36.126995	70	35.772948
1	1447828006846	111.004602	36.135635	70	34.3290744
2	1447828006846	110.999641	36.136782	70	32.2646256
3	1447828006846	110.994846	36.135183	70	32.3760816
4	1447828006846	110.993316	36.131108	70	32.535774
5	1447828006846	110.993698	36.12692	70	31.6993176
1	1447828007846	111.004497	36.135663	70	35.8754148
2	1447828007846	110.999538	36.136755	70	35.1402444
3	1447828007846	110.994813	36.135102	70	33.8075208
4	1447828007846	110.993316	36.131022	70	34.1434404
5	1447828007846	110.993731	36.12684	70	33.3021312
1	1447828008846	111.004399	36.13569	70	33.5221416
2	1447828008846	110.999436	36.136727	70	34.8740316
3	1447828008846	110.994781	36.135024	70	32.9581548
4	1447828008846	110.993316	36.130943	70	31.6671588
5	1447828008846	110.993762	36.126764	70	32.0537376
1	1447828009846	111.004306	36.135715	70	31.8054852
2	1447828009846	110.999343	36.136702	70	31.782996
3	1447828009846	110.994748	36.134943	70	34.0961328
4	1447828009846	110.993316	36.130856	70	34.5816432
5	1447828009846	110.993795	36.126684	70	33.6305232
1	1447828010846	111.004214	36.13574	70	31.5346968
2	1447828010846	110.999251	36.136677	70	31.4395632
3	1447828010846	110.994715	36.134864	70	33.3305028
4	1447828010846	110.993316	36.13077	70	34.4671452
5	1447828010846	110.993827	36.126607	70	32.755446
1	1447828011846	111.004121	36.135765	70	31.7527992
2	1447828011846	110.999151	36.13665	70	33.9981516
3	1447828011846	110.994683	36.134785	70	33.1719732
4	1447828011846	110.993316	36.13068	70	35.9232084
5	1447828011846	110.993859	36.12653	70	32.3028576
1	1447828012846	111.004028	36.13579	70	31.5181764
2	1447828012846	110.999058	36.136625	70	32.0109444
3	1447828012846	110.994649	36.134703	70	34.495182
4	1447828012846	110.993316	36.130591	70	35.6330412
5	1447828012846	110.99389	36.126454	70	31.831524
1	1447828013846	111.003928	36.135817	70	34.3670652
2	1447828013846	110.998954	36.136597	70	35.326422
3	1447828013846	110.994618	36.134629	70	31.3723872
4	1447828013846	110.993316	36.130511	70	31.9971456
5	1447828013846	110.993925	36.126369	70	35.9633412
1	1447828014846	111.003823	36.135846	70	35.7339852
2	1447828014846	110.998856	36.13657	70	33.4710792
3	1447828014846	110.994584	36.134546	70	34.8327072
4	1447828014846	110.993316	36.130421	70	35.798274
5	1447828014846	110.99396	36.126284	70	35.7047244
1	1447828015846	111.003727	36.135872	70	32.8048884
2	1447828015846	110.998761	36.136544	70	32.4358632
3	1447828015846	110.994553	36.13447	70	31.823748
4	1447828015846	110.993316	36.130334	70	34.9683588
5	1447828015846	110.993992	36.126206	70	32.7023316
1	1447828016846	111.003634	36.135897	70	31.7893392
2	1447828016846	110.998661	36.136517	70	34.2186012
3	1447828016846	110.994519	36.134388	70	34.7770116
4	1447828016846	110.993316	36.130251	70	32.8222296
5	1447828016846	110.994024	36.126127	70	33.2105796
1	1447828017846	111.00354	36.135922	70	32.1820092
2	1447828017846	110.998557	36.136489	70	35.4735576
3	1447828017846	110.994486	36.134305	70	34.7164272
4	1447828017846	110.993316	36.130167	70	33.6011724
5	1447828017846	110.994058	36.126043	70	35.3005272
1	1447828018846	111.003435	36.13595	70	35.6080248
2	1447828018846	110.998457	36.136462	70	34.0210764
3	1447828018846	110.994451	36.134222	70	35.0512272
4	1447828018846	110.993316	36.130087	70	32.0826348
5	1447828018846	110.994093	36.125959	70	35.6154084
1	1447828019846	111.003342	36.135976	70	31.784832
2	1447828019846	110.998359	36.136436	70	33.5170512
3	1447828019846	110.994416	36.134137	70	35.7179616
4	1447828019846	110.993316	36.130007	70	31.8749436
5	1447828019846	110.994124	36.125884	70	31.4389512
1	1447828020846	111.003238	36.136004	70	35.440434
2	1447828020846	110.998257	36.136408	70	34.7442876
3	1447828020846	110.994383	36.134056	70	34.3204164
4	1447828020846	110.993316	36.129927	70	32.0022612
5	1447828020846	110.994157	36.125804	70	33.563934
1	1447828021846	111.003139	36.136031	70	33.9887196
2	1447828021846	110.998165	36.136383	70	31.4565588
3	1447828021846	110.994349	36.133973	70	34.9342344
4	1447828021846	110.993316	36.129848	70	31.6226016
5	1447828021846	110.994191	36.125722	70	34.8903828
1	1447828022846	111.003042	36.136057	70	33.1762788
2	1447828022846	110.998067	36.136357	70	33.578946
3	1447828022846	110.994318	36.133898	70	31.3652988
4	1447828022846	110.993316	36.129765	70	33.0258924
5	1447828022846	110.994222	36.125646	70	31.9934268
1	1447828023846	111.002945	36.136083	70	33.1170084
2	1447828023846	110.997972	36.136331	70	32.571504
3	1447828023846	110.994286	36.133818	70	33.471558
4	1447828023846	110.993316	36.129685	70	31.9226148
5	1447828023846	110.994257	36.12556	70	35.97588
1	1447828024846	111.002844	36.13611	70	34.4597796
2	1447828024846	110.997866	36.136302	70	35.9330112
3	1447828024846	110.994251	36.133735	70	35.3148408
4	1447828024846	110.993316	36.129602	70	33.331518
5	1447828024846	110.994288	36.125484	70	32.04468
1	1447828025846	111.00274	36.136138	70	35.4417084
2	1447828025846	110.997763	36.136274	70	35.34606
3	1447828025846	110.99422	36.133658	70	32.1999444
4	1447828025846	110.993316	36.129512	70	35.8132716
5	1447828025846	110.99432	36.125407	70	32.436972
1	1447828026846	111.002635	36.136167	70	35.7545232
2	1447828026846	110.997667	36.136248	70	32.84586
3	1447828026846	110.994189	36.133583	70	31.5510696
4	1447828026846	110.993316	36.129429	70	32.9849496
5	1447828026846	110.994351	36.125332	70	31.4546724
1	1447828027846	111.00254	36.136193	70	32.4866484
2	1447828027846	110.997572	36.136223	70	32.195484
3	1447828027846	110.994155	36.1335	70	35.0206524
4	1447828027846	110.993316	36.129348	70	32.3116416
5	1447828027846	110.994384	36.125252	70	33.5259252
1	1447828028846	111.00244	36.136219	70	34.0146684
2	1447828028846	110.997474	36.136196	70	33.4527264
3	1447828028846	110.994122	36.13342	70	33.5710584
4	1447828028846	110.993316	36.129264	70	33.5514456
5	1447828028846	110.994417	36.125172	70	33.9997896
1	1447828029846	111.002337	36.136247	70	35.2973952
2	1447828029846	110.99737	36.136168	70	35.6138964
3	1447828029846	110.994089	36.133341	70	33.400278
4	1447828029846	110.993316	36.129186	70	31.357242
5	1447828029846	110.99445	36.125091	70	34.0092036
1	1447828030846	111.002235	36.136275	70	34.787448
2	1447828030846	110.997266	36.13614	70	35.4004524
3	1447828030846	110.994058	36.133266	70	31.6599588
4	1447828030846	110.993316	36.129107	70	31.6258704
5	1447828030846	110.994485	36.125007	70	35.4397716
1	1447828031846	111.002138	36.136301	70	33.132294
2	1447828031846	110.997172	36.136115	70	32.2059492
3	1447828031846	110.994024	36.133181	70	35.6890932
4	1447828031846	110.993316	36.12902	70	34.6181976
5	1447828031846	110.994519	36.124923	70	35.184888
1	1447828032846	111.002034	36.136329	70	35.4893796
2	1447828032846	110.99707	36.136087	70	34.846794
3	1447828032846	110.99399	36.133098	70	34.6693284
4	1447828032846	110.993316	36.128932	70	35.1092772
5	1447828032846	110.99455	36.124847	70	31.9695228
1	1447828033846	111.001942	36.136354	70	31.5278028
2	1447828033846	110.996974	36.136061	70	32.6555748
3	1447828033846	110.993959	36.133023	70	31.63176
4	1447828033846	110.993316	36.128846	70	34.1805528
5	1447828033846	110.994581	36.124771	70	31.9421916
1	1447828034846	111.001841	36.136382	70	34.4381508
2	1447828034846	110.996875	36.136034	70	34.0383852
3	1447828034846	110.993928	36.132947	70	31.9152672
4	1447828034846	110.993316	36.128764	70	32.8740984
5	1447828034846	110.994612	36.124696	70	31.6740384
1	1447828035846	111.001748	36.136407	70	31.6841004
2	1447828035846	110.996772	36.136006	70	35.0903664
3	1447828035846	110.993897	36.132873	70	31.486284
4	1447828035846	110.993316	36.128675	70	35.615088
5	1447828035846	110.994645	36.124617	70	33.3704232
1	1447828036846	111.001647	36.136434	70	34.6410144
2	1447828036846	110.99667	36.135979	70	34.9096896
3	1447828036846	110.993864	36.132792	70	34.020144
4	1447828036846	110.993316	36.128596	70	31.3929288
5	1447828036846	110.994676	36.12454	70	32.3484444
1	1447828037846	111.001544	36.136462	70	35.2408536
2	1447828037846	110.996571	36.135952	70	33.717222
3	1447828037846	110.993831	36.132713	70	33.2475156
4	1447828037846	110.993316	36.12851	70	34.5565512
5	1447828037846	110.99471	36.124459	70	33.9215004
1	1447828038846	111.001441	36.13649	70	34.9159248
2	1447828038846	110.996471	36.135925	70	34.133832
3	1447828038846	110.993799	36.132634	70	33.220134
4	1447828038846	110.993316	36.128426	70	33.5599272
5	1447828038846	110.994741	36.124383	70	32.2188552
1	1447828039846	111.001348	36.136515	70	31.9520196
2	1447828039846	110.996372	36.135898	70	33.6166236
3	1447828039846	110.993765	36.132552	70	34.4142936
4	1447828039846	110.993316	36.128344	70	32.567652
5	1447828039846	110.994772	36.124307	70	31.9347036
1	1447828040846	111.001245	36.136543	70	35.0708328
2	1447828040846	110.996275	36.135872	70	33.2147412
3	1447828040846	110.993734	36.132476	70	32.1032772
4	1447828040846	110.993316	36.12826	70	33.6084444
5	1447828040846	110.994807	36.124222	70	35.8896672
1	1447828041846	111.001146	36.13657	70	33.87555
2	1447828041846	110.996177	36.135846	70	33.3750456
3	1447828041846	110.9937	36.132393	70	34.723782
4	1447828041846	110.993316	36.128172	70	35.1212976
5	1447828041846	110.994838	36.124145	70	32.0569272
1	1447828042846	111.001049	36.136596	70	33.0046776
2	1447828042846	110.99608	36.135819	70	33.2984628
3	1447828042846	110.993668	36.132315	70	32.765922
4	1447828042846	110.993316	36.128083	70	35.3553516
5	1447828042846	110.994872	36.124064	70	34.3393308
1	1447828043846	111.000953	36.136622	70	32.6805012
2	1447828043846	110.995986	36.135794	70	31.8991644
3	1447828043846	110.993634	36.132232	70	35.16993
4	1447828043846	110.993316	36.128003	70	32.1646248
5	1447828043846	110.994904	36.123985	70	33.0436404
1	1447828044846	111.000849	36.13665	70	35.6637852
2	1447828044846	110.995894	36.135769	70	31.5064044
3	1447828044846	110.993602	36.132154	70	32.8498992
4	1447828044846	110.993316	36.127923	70	31.7167884
5	1447828044846	110.994939	36.123901	70	35.3997936
1	1447828045846	111.000755	36.136675	70	32.1755688
2	1447828045846	110.995797	36.135743	70	33.1081704
3	1447828045846	110.993571	36.132079	70	31.5726084
4	1447828045846	110.993323	36.127834	70	35.9152236
5	1447828045846	110.994971	36.123824	70	32.7099312
1	1447828046846	111.000661	36.136701	70	31.936374
2	1447828046846	110.995697	36.135716	70	34.2360576
3	1447828046846	110.993538	36.131999	70	33.4366776
4	1447828046846	110.993353	36.12776	70	31.4091216
5	1447828046846	110.995034	36.123772	70	32.178132
1	1447828047846	111.000568	36.136726	70	31.7452536
2	1447828047846	110.995594	36.135688	70	35.0452512
3	1447828047846	110.993506	36.131922	70	32.7481704
4	1447828047846	110.993388	36.127674	70	35.8555176
5	1447828047846	110.995126	36.123747	70	31.4049744
1	1447828048846	111.000465	36.136754	70	35.2684008
2	1447828048846	110.995501	36.135663	70	31.890294
3	1447828048846	110.993474	36.131843	70	32.8906548
4	1447828048846	110.99342	36.127598	70	32.1297732
5	1447828048846	110.995229	36.123719	70	35.2532916
1	1447828049846	111.000366	36.13678	70	33.6101976
2	1447828049846	110.995408	36.135638	70	31.8231216
3	1447828049846	110.993442	36.131765	70	32.962428
4	1447828049846	110.993453	36.127517	70	34.1367804
5	1447828049846	110.995334	36.123691	70	35.84808
1	1447828050846	111.000261	36.136809	70	35.89083
2	1447828050846	110.995312	36.135612	70	32.6481264
3	1447828050846	110.993407	36.131681	70	35.3789748
4	1447828050846	110.993487	36.127433	70	35.3917152
5	1447828050846	110.995429	36.123665	70	32.4662652
1	1447828051846	111.000169	36.136834	70	31.3568856
2	1447828051846	110.995215	36.135585	70	33.12144
3	1447828051846	110.993374	36.131601	70	33.7945896
4	1447828051846	110.993519	36.127356	70	32.5039104
5	1447828051846	110.995533	36.123637	70	35.4899628
1	1447828052846	111.000069	36.136861	70	34.2569556
2	1447828052846	110.995111	36.135557	70	35.3377764
3	1447828052846	110.99334	36.131518	70	34.8856668
4	1447828052846	110.993551	36.127278	70	32.67738
5	1447828052846	110.995631	36.12361	70	33.2899776
1	1447828053846	110.999963	36.136869	70	35.9424936
2	1447828053846	110.995017	36.135532	70	32.4063864
3	1447828053846	110.993316	36.131436	70	33.8930316
4	1447828053846	110.993583	36.1272	70	32.7058092
5	1447828053846	110.995731	36.123583	70	34.1142048
1	1447828054846	110.999866	36.136843	70	33.1695864
2	1447828054846	110.994963	36.135467	70	33.877638
3	1447828054846	110.993316	36.131349	70	34.970004
4	1447828054846	110.993618	36.127116	70	35.3300976
5	1447828054846	110.995832	36.123556	70	34.7370048
1	1447828055846	110.99977	36.136817	70	32.6170476
2	1447828055846	110.994932	36.135392	70	31.4910216
3	1447828055846	110.993316	36.13126	70	35.3114496
4	1447828055846	110.993649	36.127039	70	32.566842
5	1447828055846	110.995936	36.123528	70	35.5290264
1	1447828056846	110.999675	36.136791	70	32.729454
2	1447828056846	110.994901	36.135317	70	31.4032212
3	1447828056846	110.993316	36.131176	70	33.727248
4	1447828056846	110.993684	36.126956	70	35.00379
5	1447828056846	110.996039	36.1235	70	35.0082288
1	1447828057846	110.999576	36.136765	70	33.535026
2	1447828057846	110.994867	36.135234	70	35.1860184
3	1447828057846	110.993316	36.131094	70	32.487642
4	1447828057846	110.993718	36.126873	70	34.8914808
5	1447828057846	110.996137	36.123474	70	33.442002
1	1447828058846	110.999479	36.136738	70	33.3467208
